"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.071792697E1,-3.005983531E-1,1.298106313E-1,9.698708534E0,9.704233994E0
6.072031655E1,-2.982055247E-1,1.968096644E-1,9.277272224E0,9.284149961E0
6.072270702E1,-5.760720372E-1,2.135594189E-1,9.555138588E0,9.574870237E0
6.072509816E1,-3.317050338E-1,1.968096644E-1,9.768099785E0,9.775711518E0
6.072748858E1,-1.737787426E-1,1.968096644E-1,9.559925079E0,9.563529715E0
6.072987816E1,-5.282155871E-1,1.776670814E-1,9.641280174E0,9.657373385E0
6.073226858E1,-5.856433511E-1,1.226321608E-1,9.976275444E0,9.994202745E0
6.073465978E1,-2.718844712E-1,2.688934505E-1,9.928419113E0,9.935780339E0
6.073705014E1,-4.082753658E-1,2.207378894E-1,9.626923561E0,9.638105169E0
6.073943973E1,-8.584251404E-1,1.657029688E-1,9.794421196E0,9.833363502E0
6.074183019E1,-6.957131624E-1,2.039881349E-1,9.792028427E0,9.818831330E0
6.074422134E1,-3.364906907E-1,2.087737769E-1,9.562317848E0,9.570513837E0
6.074661176E1,-3.723830283E-1,2.377867550E-1,9.504590988E0,9.514854781E0
6.074900134E1,-5.114658475E-1,2.545365095E-1,9.686744690E0,9.703577115E0
6.075139176E1,-8.608179688E-1,2.952145040E-1,9.739386559E0,9.781810145E0
6.075378296E1,-5.449653864E-1,3.167499006E-1,9.782457352E0,9.802743984E0
6.075617332E1,-2.838485837E-1,2.928216755E-1,9.593423843E0,9.602088085E0
6.075856290E1,-6.454638839E-1,3.502494097E-1,9.643673897E0,9.671594724E0
6.076095337E1,-1.153041363E0,3.047857881E-1,9.839884758E0,9.911898446E0
6.076334452E1,-7.674978375E-1,3.263211846E-1,9.820742607E0,9.856090696E0
6.076573493E1,-3.053839803E-1,3.167499006E-1,9.329915047E0,9.340283971E0
6.076812452E1,-6.263213158E-1,1.800599098E-1,9.478269577E0,9.500647038E0
6.077051493E1,-7.698906660E-1,1.824527234E-1,9.926026344E0,9.957510714E0
6.077290613E1,-6.765705943E-1,2.087737769E-1,9.708279610E0,9.734065299E0
6.077529650E1,-7.986045480E-1,1.776670814E-1,9.662816048E0,9.697388761E0
6.077768608E1,-1.033101201E0,2.928216755E-1,9.847063065E0,9.905437579E0
6.078007655E1,-1.090828061E0,3.478565812E-1,9.732208252E0,9.799325871E0
6.078246769E1,-1.045065284E0,3.550350666E-1,9.483055115E0,9.547070004E0
6.078485811E1,-8.871390224E-1,3.191427290E-1,9.516554832E0,9.563141932E0
6.078724769E1,-7.004988194E-1,3.598206937E-1,9.468698502E0,9.501390469E0
6.078963811E1,-4.824528694E-1,2.306082845E-1,9.528818130E0,9.543810346E0
6.079202931E1,-6.047859192E-1,2.111666054E-1,9.746564865E0,9.767593563E0
6.079441967E1,-7.531409264E-1,1.178465188E-1,9.916455269E0,9.945712350E0
6.079680926E1,-5.688936114E-1,8.434699476E-2,9.911669731E0,9.928340809E0
6.079919973E1,-2.479562461E-1,1.106680483E-1,9.832706451E0,9.836454945E0
6.080159087E1,-3.556332588E-1,5.084748194E-2,9.650852203E0,9.657536370E0
6.080398129E1,-8.033902049E-1,-2.333002165E-2,9.770493507E0,9.803495473E0
6.080637087E1,-4.704887569E-1,1.250249892E-1,9.961918831E0,9.973806581E0
6.080876129E1,-2.096710801E-1,8.673982322E-2,9.646066666E0,9.648735040E0
6.081115249E1,-3.029911816E-1,2.931207791E-2,9.722636223E0,9.727400371E0
6.081354290E1,-5.258227587E-1,1.154536903E-1,1.009860897E1,1.011294825E1
6.081593243E1,-6.167500615E-1,2.931207791E-2,9.942776680E0,9.961929931E0
6.081832290E1,-4.154538214E-1,1.130608693E-1,9.813564301E0,9.823005086E0
6.082071405E1,-3.675973713E-1,1.489532143E-1,9.861420631E0,9.869393687E0
6.082310447E1,-6.167500615E-1,1.034895778E-1,9.875777245E0,9.895557939E0
6.082549405E1,-5.880361795E-1,8.913264424E-2,9.856635094E0,9.874562600E0
6.082788447E1,-5.449653864E-1,1.082752272E-1,9.772886276E0,9.788667783E0
6.083027566E1,-4.106681943E-1,1.417747438E-1,9.897313118E0,9.906843867E0
6.083266603E1,-5.808576941E-1,1.513460279E-1,9.859027863E0,9.877283618E0
6.083505561E1,-6.215356588E-1,1.848455518E-1,9.971489906E0,9.992551496E0
6.083744608E1,-5.258227587E-1,1.848455518E-1,1.008156013E1,1.009695559E1
6.083983723E1,-5.138586760E-1,2.330010980E-1,9.988240242E0,1.000416330E1
6.084222764E1,-3.915255964E-1,2.306082845E-1,1.015364361E1,1.016380593E1
6.084461723E1,-3.149552941E-1,2.617149651E-1,1.019910717E1,1.020732475E1
6.084700764E1,-4.848456979E-1,2.641077936E-1,1.011775112E1,1.013280396E1
6.084939884E1,-7.124629617E-1,1.872383654E-1,1.030678463E1,1.033307655E1
6.085178926E1,-7.196413875E-1,2.063809484E-1,1.025653553E1,1.028382214E1
6.085417879E1,-7.196413875E-1,2.353939265E-1,1.005523872E1,1.008370566E1
6.085656926E1,-8.775677085E-1,1.944168359E-1,9.897313118E0,9.938044573E0
6.085896040E1,-5.401797295E-1,2.330010980E-1,1.001934624E1,1.003660215E1
6.086135082E1,-2.312064916E-1,2.832503915E-1,1.003370380E1,1.004036350E1
6.086374040E1,-3.460619748E-1,2.306082845E-1,9.990633011E0,9.999284326E0
6.086613082E1,-6.215356588E-1,2.688934505E-1,1.019192886E1,1.021440278E1
6.086852202E1,-6.598208547E-1,2.401795685E-1,1.032831955E1,1.035216086E1
6.087091243E1,-8.560323119E-1,2.377867550E-1,1.000498962E1,1.004435918E1
6.087330196E1,-6.095715761E-1,2.808575630E-1,9.875777245E0,9.898557201E0
6.087569243E1,-6.622136831E-1,3.119642437E-1,9.717850685E0,9.745382014E0
6.087808363E1,-7.770691514E-1,2.688934505E-1,9.686744690E0,9.721582322E0
6.088047400E1,-9.062815905E-1,2.880360186E-1,9.782457352E0,9.828569728E0
6.088286358E1,-8.273184299E-1,2.545365095E-1,9.847063065E0,9.885033921E0
6.088525400E1,-5.210371017E-1,2.497508675E-1,9.837491989E0,9.854445890E0
6.088764519E1,-5.066801906E-1,2.135594189E-1,9.902098656E0,9.917352985E0
6.089003561E1,-6.454638839E-1,2.234298140E-1,9.954740524E0,9.978146291E0
6.089242514E1,-8.321040869E-1,2.330010980E-1,9.954740524E0,9.992174219E0
6.089481561E1,-9.134600163E-1,2.353939265E-1,9.918848038E0,9.963602054E0
6.089720681E1,-1.023529887E0,2.688934505E-1,9.813564301E0,9.870459027E0
6.089959717E1,-1.133898854E0,2.521436810E-1,9.787242889E0,9.855933564E0
6.090198676E1,-9.924231768E-1,2.449652255E-1,9.780064583E0,9.833339970E0
6.090437717E1,-7.411768436E-1,2.880360186E-1,9.693922997E0,9.726481940E0
6.090676837E1,-8.512466550E-1,2.015953064E-1,9.741779327E0,9.780977763E0
6.090915879E1,-9.158528447E-1,2.183450609E-1,9.870991707E0,9.915792368E0
6.091154832E1,-8.297112584E-1,2.111666054E-1,9.942776680E0,9.979570142E0
6.091393879E1,-8.273184299E-1,1.728814393E-1,9.808777809E0,9.845123965E0
6.091632999E1,-8.177471161E-1,1.657029688E-1,9.803992271E0,9.839432518E0
6.091872035E1,-6.263213158E-1,1.800599098E-1,9.789635658E0,9.811302986E0
6.092110993E1,-8.057830334E-1,1.417747438E-1,9.631709099E0,9.666395737E0
6.092350035E1,-6.765705943E-1,1.489532143E-1,9.806385040E0,9.830825112E0
6.092589155E1,-6.574280262E-1,1.082752272E-1,9.844670296E0,9.867191514E0
6.092828197E1,-4.489533603E-1,1.345962733E-1,9.892526627E0,9.903623495E0
6.093067150E1,-3.843471408E-1,1.082752272E-1,9.861420631E0,9.869501665E0
6.093306196E1,-5.712863803E-1,1.082752272E-1,9.995418549E0,1.001231660E1
6.093545316E1,-5.760720372E-1,3.649054468E-2,1.010818005E1,1.012464787E1
6.093784353E1,-4.130610228E-1,9.391828626E-2,1.007438183E1,1.008328366E1
6.094023311E1,-5.066801906E-1,5.383851007E-3,1.011057281E1,1.012326214E1
6.094262353E1,-5.234299302E-1,8.913264424E-2,1.025892830E1,1.027265951E1
6.094501473E1,-3.747758567E-1,1.016949583E-2,1.019671440E1,1.020360451E1
6.094740514E1,-3.053839803E-1,-4.187439568E-3,1.004327488E1,1.004791756E1
6.094979467E1,-1.905284971E-1,2.931207791E-2,1.004566765E1,1.004751705E1
6.095218514E1,-2.575275302E-1,1.256231871E-2,1.011057281E1,1.011385984E1
6.095457634E1,-2.694916427E-1,2.213360928E-2,1.019910717E1,1.020269095E1
6.095696671E1,-1.067797095E-1,1.274178028E-1,1.021107197E1,1.021242517E1
6.095935629E1,-2.455634177E-1,5.324030295E-2,1.026132107E1,1.026439701E1
6.096174670E1,-3.738785535E-2,9.870393574E-2,1.041446114E1,1.041499597E1
6.096413790E1,-1.713859290E-1,9.152546525E-2,1.028046322E1,1.028229906E1
6.096652832E1,-3.771686554E-1,7.716853172E-2,1.039053345E1,1.039766303E1
6.096891785E1,-3.819543123E-1,1.465603858E-1,1.050060272E1,1.050856920E1
6.097130832E1,-3.125624657E-1,1.585244983E-1,1.037856865E1,1.038448422E1
6.097369952E1,-3.077768087E-1,2.282154560E-1,1.027089214E1,1.027803650E1
6.097608988E1,-3.652045429E-1,1.609173268E-1,1.055563831E1,1.056317987E1
6.097847947E1,-4.178466499E-1,1.537388563E-1,1.051256752E1,1.052199160E1
6.098086993E1,-4.082753658E-1,2.330010980E-1,1.034985542E1,1.036052535E1
6.098326108E1,-3.963112533E-1,1.776670814E-1,1.052692413E1,1.053587965E1
6.098565150E1,-8.584251404E-1,1.920240223E-1,1.048146057E1,1.051830702E1
6.098804103E1,-5.521438122E-1,2.497508675E-1,1.037617588E1,1.039385704E1
6.099043150E1,-4.345964193E-1,2.425723970E-1,9.961918831E0,9.974344199E0
6.099282269E1,-2.264208496E-1,2.087737769E-1,1.007916737E1,1.008387166E1
6.099521306E1,-6.000002623E-1,2.425723970E-1,1.001695347E1,1.003783834E1
6.099760264E1,-5.114658475E-1,2.377867550E-1,1.012253666E1,1.013823891E1
6.099999311E1,-5.282155871E-1,2.449652255E-1,9.973882675E0,9.990863591E0
6.100238426E1,-4.274179339E-1,2.353939265E-1,1.004088211E1,1.005273147E1
6.100477467E1,-4.441677034E-1,2.593221664E-1,1.009621620E1,1.010930831E1
6.100716420E1,-6.669993401E-1,2.377867550E-1,9.947562218E0,9.972734065E0
6.100955467E1,-4.202394783E-1,2.904288471E-1,1.006241703E1,1.007537526E1
6.101194587E1,-7.890332937E-1,2.832503915E-1,9.988240242E0,1.002336009E1
6.101433624E1,-6.933203340E-1,3.334996700E-1,1.012971592E1,1.015889067E1
6.101672582E1,-8.057830334E-1,2.641077936E-1,9.904491425E0,9.940723797E0
6.101911629E1,-3.747758567E-1,3.239283562E-1,9.966704369E0,9.979007090E0
6.102150743E1,-6.981059909E-1,2.569293380E-1,9.775279045E0,9.803542475E0
6.102389785E1,-9.613165259E-1,1.537388563E-1,9.966704369E0,1.001413806E1
6.102628743E1,-9.062815905E-1,1.441675574E-1,9.842277527E0,9.884966238E0
6.102867785E1,-7.507480979E-1,1.130608693E-1,9.698708534E0,9.728378729E0
6.103106905E1,-6.981059909E-1,1.010967568E-1,9.722636223E0,9.748190994E0
6.103345941E1,-6.574280262E-1,1.106680483E-1,9.775279045E0,9.797986499E0
6.103584900E1,-4.992026389E-1,1.369891018E-1,9.844670296E0,9.858270767E0
6.103823947E1,-5.808576941E-1,1.154536903E-1,9.873384476E0,9.891129674E0
6.104063061E1,-6.239284873E-1,7.238288224E-2,9.981060982E0,1.000080519E1
6.104302103E1,-5.880361795E-1,6.281159073E-2,1.010578728E1,1.012307603E1
6.104541061E1,-3.077768087E-1,8.913264424E-2,1.011296558E1,1.011804053E1
6.104780103E1,-4.393820465E-1,6.281159073E-2,1.008634567E1,1.009610672E1
6.105019223E1,-4.513461590E-1,8.913264424E-2,1.018953609E1,1.019991685E1
6.105258259E1,-6.478567123E-1,1.322034448E-1,1.008903790E1,1.011068157E1
6.105497217E1,-7.124629617E-1,1.058823988E-1,1.005523872E1,1.008100394E1
6.105736264E1,-6.861419082E-1,1.082752272E-1,1.003131104E1,1.005533268E1
6.105975379E1,-5.306084156E-1,1.704886109E-1,9.993025780E0,1.000855514E1
6.106214420E1,-4.393820465E-1,1.441675574E-1,9.918848038E0,9.929621708E0
6.106453379E1,-4.537389874E-1,9.391828626E-2,9.830313683E0,9.841227912E0
6.106692421E1,-5.497509837E-1,1.082752272E-1,9.873384476E0,9.889270482E0
6.106931540E1,-6.909275651E-1,5.563312769E-2,1.005045319E1,1.007432803E1
6.107170582E1,-5.210371017E-1,1.393819153E-1,1.008903790E1,1.010344459E1
6.107409535E1,-5.665007830E-1,1.393819153E-1,9.873384476E0,9.890605212E0
6.107648582E1,-5.090730190E-1,1.633101404E-1,1.004566765E1,1.005988390E1
6.107887697E1,-5.018945336E-1,1.537388563E-1,1.011535835E1,1.012896877E1
6.108126738E1,-4.178466499E-1,1.465603858E-1,9.949954987E0,9.959803211E0
6.108365696E1,-5.018945336E-1,1.441675574E-1,1.003848934E1,1.005206201E1
6.108604738E1,-7.579265833E-1,1.609173268E-1,1.023978519E1,1.026905779E1
6.108843858E1,-5.425725579E-1,1.657029688E-1,1.022303581E1,1.023876475E1
6.109082894E1,-4.441677034E-1,1.944168359E-1,1.001934624E1,1.003107082E1
6.109321853E1,-5.569294691E-1,1.393819153E-1,1.012253666E1,1.013880398E1
6.109560900E1,-6.023930907E-1,2.736790776E-1,1.021107197E1,1.023248594E1
6.109800014E1,-7.411768436E-1,1.824527234E-1,1.013210869E1,1.016081978E1
6.110039056E1,-7.962117195E-1,1.657029688E-1,1.011057281E1,1.014322893E1
6.110278014E1,-7.339983582E-1,2.159522474E-1,1.007198906E1,1.010100750E1
6.110517056E1,-6.861419082E-1,2.015953064E-1,9.973882675E0,9.999488337E0
6.110756176E1,-6.047859192E-1,2.111666054E-1,9.835099220E0,9.855939023E0
6.110995212E1,-8.464609981E-1,2.015953064E-1,9.799206734E0,9.837763440E0
6.111234171E1,-7.651050687E-1,2.282154560E-1,9.890133858E0,9.922308995E0
6.111473217E1,-7.028916478E-1,1.896311939E-1,9.870991707E0,9.897802480E0
6.111712332E1,-7.028916478E-1,2.377867550E-1,9.856635094E0,9.884526017E0
6.111951374E1,-5.736792088E-1,2.330010980E-1,9.909276962E0,9.928603490E0
6.112190332E1,-7.651050687E-1,1.824527234E-1,9.940383911E0,9.971454611E0
6.112429374E1,-7.100701332E-1,1.944168359E-1,9.933204651E0,9.960449394E0
6.112668493E1,-7.698906660E-1,2.306082845E-1,9.825528145E0,9.858342414E0
6.112907535E1,-8.943174481E-1,2.111666054E-1,9.859027863E0,9.901758704E0
6.113146488E1,-8.967102766E-1,2.497508675E-1,9.863813400E0,9.907637438E0
6.113385535E1,-8.488538265E-1,2.521436810E-1,9.794421196E0,9.834369111E0
6.113624650E1,-7.579265833E-1,1.968096644E-1,9.820742607E0,9.851912104E0
6.113863691E1,-9.206385016E-1,2.234298140E-1,9.842277527E0,9.887766333E0
6.114102650E1,-9.637092948E-1,2.135594189E-1,9.849455833E0,9.898794040E0
6.114341691E1,-8.751748800E-1,1.274178028E-1,9.820742607E0,9.860484355E0
6.114580811E1,-7.363911867E-1,1.106680483E-1,9.868598938E0,9.896654202E0
6.114819848E1,-7.220342159E-1,1.393819153E-1,9.859027863E0,9.886414472E0
6.115058806E1,-6.047859192E-1,1.417747438E-1,9.835099220E0,9.854696482E0
6.115297853E1,-5.880361795E-1,1.441675574E-1,9.782457352E0,9.801175576E0
6.115536967E1,-7.483552694E-1,1.393819153E-1,9.859027863E0,9.888371621E0
6.115776009E1,-7.435696125E-1,6.759724021E-2,1.001934624E1,1.004712716E1
6.116014967E1,-4.369892478E-1,1.082752272E-1,1.005763149E1,1.006770254E1
6.116254009E1,-4.561318159E-1,1.345962733E-1,9.890133858E0,9.901561499E0
6.116493129E1,-8.608179688E-1,9.391828626E-2,9.916455269E0,9.954190742E0
6.116732171E1,-7.674978375E-1,9.152546525E-2,1.009621620E1,1.012575980E1
6.116971124E1,-5.449653864E-1,5.802594870E-2,9.863813400E0,9.879026727E0
6.117210170E1,-5.521438122E-1,4.845465720E-2,9.808777809E0,9.824425314E0
6.117449285E1,-6.143572330E-1,6.520441920E-2,1.003370380E1,1.005270603E1
6.117688327E1,-6.095715761E-1,1.495514158E-2,1.012014389E1,1.013849661E1
6.117927285E1,-4.872384965E-1,5.802594870E-2,9.887741089E0,9.899908697E0
6.118166327E1,-3.771686554E-1,1.202393398E-1,9.863813400E0,9.871754074E0
6.118405446E1,-6.598208547E-1,1.202393398E-1,1.002173901E1,1.004415620E1
6.118644488E1,-9.445667267E-1,1.298106313E-1,1.012253666E1,1.016734014E1
6.118883441E1,-6.957131624E-1,1.680957973E-1,9.973882675E0,9.999530420E0
6.119122488E1,-4.082753658E-1,1.896311939E-1,9.758528709E0,9.768906353E0
6.119361603E1,-4.896313250E-1,1.824527234E-1,9.820742607E0,9.834633353E0
6.119600644E1,-6.789634228E-1,1.896311939E-1,1.003370380E1,1.005843742E1
6.119839603E1,-6.741777658E-1,2.183450609E-1,9.981060982E0,1.000618651E1
6.120078644E1,-7.220342159E-1,1.657029688E-1,9.892526627E0,9.920225498E0
6.120317764E1,-7.076773047E-1,1.322034448E-1,9.928419113E0,9.954485974E0
6.120556806E1,-6.406782866E-1,1.848455518E-1,9.870991707E0,9.893488456E0
6.120795759E1,-6.430711150E-1,1.633101404E-1,9.765707016E0,9.788219664E0
6.121034806E1,-6.047859192E-1,2.087737769E-1,9.868598938E0,9.889317342E0
6.121273921E1,-3.867399693E-1,2.159522474E-1,9.940383911E0,9.950248011E0
6.121512962E1,-4.848456979E-1,2.258226424E-1,9.899705887E0,9.914143829E0
6.121751920E1,-7.818548083E-1,1.322034448E-1,1.003609657E1,1.006737350E1
6.121990967E1,-8.584251404E-1,1.561316848E-1,1.011775112E1,1.015530199E1
6.122230082E1,-6.454638839E-1,1.920240223E-1,9.887741089E0,9.910646835E0
6.122469124E1,-7.579265833E-1,2.377867550E-1,9.684351921E0,9.716875392E0
6.122708077E1,-8.321040869E-1,1.992024779E-1,9.808777809E0,9.846024627E0
6.122947124E1,-9.421738982E-1,1.896311939E-1,9.789635658E0,9.836697513E0
6.123186238E1,-8.656035662E-1,2.039881349E-1,9.708279610E0,9.748926796E0
6.123425280E1,-6.478567123E-1,1.561316848E-1,9.713065147E0,9.735899033E0
6.123664238E1,-5.473581553E-1,1.298106313E-1,9.736993790E0,9.753230224E0
6.123903285E1,-6.119644046E-1,1.010967568E-1,9.775279045E0,9.794937539E0
6.124142400E1,-8.584251404E-1,1.920240223E-1,9.820742607E0,9.860058433E0
6.124381441E1,-8.608179688E-1,2.258226424E-1,9.894919395E0,9.934859500E0
6.124620394E1,-9.613165259E-1,2.808575630E-1,9.653244972E0,9.705057904E0
6.124859441E1,-1.001994491E0,2.856431901E-1,9.550353050E0,9.607019745E0
6.125098561E1,-8.727820516E-1,2.521436810E-1,9.591031075E0,9.633960869E0
6.125337598E1,-6.191428304E-1,2.111666054E-1,9.461520195E0,9.484107421E0
6.125576556E1,-8.608179688E-1,1.513460279E-1,9.432806015E0,9.473211837E0
6.125815603E1,-9.684949517E-1,1.130608693E-1,9.684351921E0,9.733315846E0
6.126054717E1,-8.368897438E-1,5.563312769E-2,9.607781410E0,9.644321807E0
6.126293759E1,-9.613165259E-1,5.802594870E-2,9.456734657E0,9.505647103E0
6.126532712E1,-1.030708313E0,-2.572284266E-2,9.559925079E0,9.615362126E0
6.126771759E1,-7.244270444E-1,-2.572284266E-2,9.459127426E0,9.486861856E0
6.127010879E1,-5.090730190E-1,1.495514158E-2,9.341878891E0,9.355751184E0
6.127249915E1,-7.674978375E-1,2.213360928E-2,9.483055115E0,9.514088350E0
6.127488874E1,-6.263213158E-1,2.213360928E-2,9.727422714E0,9.747590520E0
6.127727921E1,-3.843471408E-1,4.366901144E-2,9.605388641E0,9.613174328E0
6.127967035E1,-5.210371017E-1,2.213360928E-2,9.545567513E0,9.559802754E0
6.128206077E1,-6.669993401E-1,4.127619043E-2,9.732208252E0,9.755125284E0
6.128445030E1,-4.920241535E-1,1.130608693E-1,9.710672379E0,9.723786740E0
6.128684077E1,-3.484548032E-1,1.298106313E-1,9.451948166E0,9.459259785E0
6.128923197E1,-4.441677034E-1,1.010967568E-1,9.562317848E0,9.573161867E0
6.129162233E1,-4.920241535E-1,7.956135273E-2,9.799206734E0,9.811873949E0
6.129401191E1,-4.920241535E-1,3.409772366E-2,9.693922997E0,9.706461430E0
6.129640238E1,-4.728815854E-1,5.383851007E-3,9.614959717E0,9.626582796E0
6.129879353E1,-3.317050338E-1,5.324030295E-2,9.708279610E0,9.714090577E0
6.130118394E1,-4.226323068E-1,1.154536903E-1,9.689137459E0,9.699037701E0
6.130357353E1,-7.244270444E-1,1.226321608E-1,9.713065147E0,9.740814532E0
6.130596394E1,-6.981059909E-1,1.728814393E-1,9.851848602E0,9.878064631E0
6.130835514E1,-4.680959284E-1,1.824527234E-1,9.839884758E0,9.852701906E0
6.131074551E1,-4.944169819E-1,1.872383654E-1,9.813564301E0,9.827794800E0
6.131313509E1,-5.665007830E-1,1.872383654E-1,9.887741089E0,9.905725879E0
6.131552556E1,-6.789634228E-1,2.521436810E-1,9.897313118E0,9.923778248E0
6.131791670E1,-6.143572330E-1,2.521436810E-1,9.844670296E0,9.867043350E0
6.132030712E1,-6.741777658E-1,2.207378894E-1,9.753743172E0,9.779506467E0
6.132269671E1,-7.244270444E-1,2.353939265E-1,9.789635658E0,9.819224570E0
6.132508712E1,-7.651050687E-1,3.000001311E-1,9.789635658E0,9.824070041E0
6.132747832E1,-6.239284873E-1,3.023929596E-1,9.856635094E0,9.880991025E0
6.132986868E1,-3.340978622E-1,3.071786165E-1,9.823135376E0,9.833614224E0
6.133225827E1,-6.239284873E-1,2.904288471E-1,9.803992271E0,9.828117833E0
6.133464874E1,-8.321040869E-1,2.904288471E-1,1.003609657E1,1.007471987E1
6.133703988E1,-7.076773047E-1,3.119642437E-1,9.906884193E0,9.937025877E0
6.133943030E1,-4.010969102E-1,3.454637825E-1,9.717850685E0,9.732258006E0
6.134181988E1,-4.298107624E-1,3.263211846E-1,9.746564865E0,9.761493199E0
6.134421030E1,-5.593222976E-1,3.143570721E-1,9.887741089E0,9.908535999E0
6.134660150E1,-4.561318159E-1,2.928216755E-1,9.902098656E0,9.916922837E0
6.134899186E1,-4.369892478E-1,3.071786165E-1,9.863813400E0,9.878265693E0
6.135138144E1,-5.952146053E-1,2.665006220E-1,9.993025780E0,1.001428316E1
6.135377191E1,-6.311069727E-1,2.330010980E-1,9.993025780E0,1.001564525E1
6.135616306E1,-5.952146053E-1,2.521436810E-1,9.777671814E0,9.799016428E0
6.135855348E1,-7.842476368E-1,2.760719061E-1,9.612566948E0,9.648456010E0
6.136094306E1,-1.037886858E0,2.928216755E-1,9.708279610E0,9.767990922E0
6.136333348E1,-1.181755304E0,3.406781256E-1,9.669994354E0,9.747891977E0
6.136572467E1,-1.155434251E0,3.382852972E-1,9.514162064E0,9.590033630E0
6.136811504E1,-1.090828061E0,2.688934505E-1,9.511769295E0,9.577889364E0
6.137050462E1,-8.009973764E-1,2.282154560E-1,9.509376526E0,9.545780272E0
6.137289509E1,-7.387840152E-1,2.306082845E-1,9.521340370E0,9.552743294E0
6.137528624E1,-7.555337548E-1,1.824527234E-1,9.801599503E0,9.832368639E0
6.137767665E1,-8.823533654E-1,2.207378894E-1,9.952347755E0,9.993823018E0
6.138006624E1,-8.775677085E-1,2.904288471E-1,9.942776680E0,9.985653815E0
6.138245665E1,-7.579265833E-1,2.377867550E-1,9.890133858E0,9.921982814E0
6.138484785E1,-8.105686903E-1,1.106680483E-1,9.806385040E0,9.840450019E0
6.138723822E1,-7.483552694E-1,1.322034448E-1,9.837491989E0,9.866801001E0
6.138962780E1,-5.282155871E-1,5.084748194E-2,9.722636223E0,9.737106978E0
6.139201827E1,-6.287141442E-1,5.084748194E-2,9.806385040E0,9.826650218E0
6.139440941E1,-7.651050687E-1,1.250249892E-1,9.954740524E0,9.984882369E0
6.139679983E1,-1.040279627E0,1.465603858E-1,9.902098656E0,9.957671386E0
6.139918941E1,-1.001994491E0,9.152546525E-2,9.849455833E0,9.900714625E0
6.140157983E1,-6.574280262E-1,9.391828626E-2,9.622138023E0,9.645028377E0
6.140397103E1,-6.047859192E-1,5.084748194E-2,9.418449402E0,9.437983927E0
6.140636144E1,-5.808576941E-1,4.127619043E-2,9.543174744E0,9.560924828E0
6.140875098E1,-6.478567123E-1,4.845465720E-2,9.626923561E0,9.648819794E0
6.141114144E1,-7.100701332E-1,2.991028363E-3,9.691530228E0,9.717508255E0
6.141353259E1,-4.920241535E-1,5.563312769E-2,9.825528145E0,9.837997059E0
6.141592301E1,-6.023930907E-1,1.082752272E-1,9.813564301E0,9.832631654E0
6.141831259E1,-6.215356588E-1,1.585244983E-1,9.887741089E0,9.908524634E0
6.142070301E1,-5.784648657E-1,1.633101404E-1,9.763314247E0,9.781799267E0
6.142309421E1,-5.138586760E-1,1.609173268E-1,9.808777809E0,9.823546571E0
6.142548462E1,-5.306084156E-1,1.441675574E-1,9.945169449E0,9.960357671E0
6.142787415E1,-6.382854581E-1,1.441675574E-1,1.003370380E1,1.005501888E1
6.143026462E1,-6.358926296E-1,1.752742529E-1,9.969097137E0,9.990894767E0
6.143265577E1,-8.967102766E-1,1.369891018E-1,9.904491425E0,9.945944184E0
6.143504618E1,-1.066899776E0,1.345962733E-1,1.001934624E1,1.007688892E1
6.143743577E1,-9.684949517E-1,1.250249892E-1,9.859027863E0,9.907272284E0
6.143982618E1,-8.129615188E-1,1.944168359E-1,9.626923561E0,9.663144498E0
6.144221738E1,-8.632107973E-1,1.633101404E-1,9.665208817E0,9.705053557E0
6.144460780E1,-5.976074338E-1,1.274178028E-1,9.815957069E0,9.834957200E0
6.144699733E1,-3.699901998E-1,1.345962733E-1,9.667601585E0,9.675615191E0
6.144938780E1,-4.944169819E-1,1.082752272E-1,9.722636223E0,9.735801292E0
6.145177894E1,-6.191428304E-1,1.178465188E-1,9.988240242E0,1.000810515E1
6.145416936E1,-4.345964193E-1,1.441675574E-1,9.969097137E0,9.979607010E0
6.145655894E1,-2.096710801E-1,1.920240223E-1,9.784850121E0,9.788979879E0
6.145894936E1,-3.005983531E-1,1.609173268E-1,9.760921478E0,9.766874723E0
6.146134056E1,-4.345964193E-1,1.537388563E-1,9.909276962E0,9.919993931E0
6.146373098E1,-5.330012441E-1,1.393819153E-1,9.899705887E0,9.915023666E0
6.146612051E1,-5.258227587E-1,1.130608693E-1,9.899705887E0,9.914305270E0
6.146851098E1,-6.406782866E-1,1.058823988E-1,9.928419113E0,9.949632447E0
6.147090212E1,-6.239284873E-1,1.250249892E-1,9.935597420E0,9.955953701E0
6.147329254E1,-7.986045480E-1,8.195417374E-2,9.842277527E0,9.874963930E0
6.147568212E1,-9.637092948E-1,1.298106313E-1,9.815957069E0,9.864005251E0
6.147807254E1,-8.440681696E-1,1.657029688E-1,9.801599503E0,9.839271383E0
6.148046374E1,-7.746763229E-1,2.015953064E-1,9.648459435E0,9.681608003E0
6.148285415E1,-8.321040869E-1,1.752742529E-1,9.641280174E0,9.678708678E0
6.148524368E1,-8.656035662E-1,1.393819153E-1,9.820742607E0,9.859801327E0
6.148763415E1,-6.526423693E-1,1.537388563E-1,9.725028992E0,9.748116053E0
6.149002530E1,-6.574280262E-1,1.369891018E-1,9.622138023E0,9.645543933E0
