"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.841133317E1,3.103047180E-1,-5.255421295E0,4.860392761E-1,5.286962851E0
3.842127617E1,2.877017212E-1,-5.116061096E0,4.721182251E-1,5.145847747E0
3.843122017E1,2.930905151E-1,-5.013075256E0,4.466711426E-1,5.041462157E0
3.844116317E1,2.731819153E-1,-4.943320312E0,4.376898193E-1,4.970172678E0
3.845110617E1,2.603086853E-1,-4.903203735E0,4.251159668E-1,4.928477561E0
3.846104917E1,2.692900085E-1,-4.882247314E0,4.035607910E-1,4.906293638E0
3.847099317E1,2.716850281E-1,-4.921166382E0,3.980223083E-1,4.944705559E0
3.848093617E1,2.778222656E-1,-4.990172882E0,4.008663940E-1,5.013950984E0
3.849087917E1,2.860551453E-1,-5.069358215E0,4.105961609E-1,5.093997396E0
3.850082317E1,2.871029663E-1,-5.185666351E0,4.408332825E-1,5.212283339E0
3.851076617E1,2.806663513E-1,-5.313051453E0,4.498146057E-1,5.339440281E0
3.852070917E1,3.022215271E-1,-5.491929474E0,4.415817261E-1,5.517936355E0
3.853065217E1,3.375480652E-1,-5.673651581E0,4.830455017E-1,5.704173377E0
3.854059617E1,3.617976379E-1,-5.905669098E0,4.954696655E-1,5.937450228E0
3.855053917E1,3.716770935E-1,-6.162385254E0,5.536985779E-1,6.198364139E0
3.856048217E1,3.962260437E-1,-6.433770905E0,5.836363220E-1,6.472328367E0
3.857042617E1,4.170327759E-1,-6.719227295E0,6.035449219E-1,6.759156623E0
3.858036917E1,4.357438660E-1,-7.027586060E0,6.405180359E-1,7.070155719E0
3.859031217E1,4.659809875E-1,-7.352709961E0,6.852749634E-1,7.399262384E0
3.860025517E1,4.757107544E-1,-7.701484680E0,7.298822021E-1,7.750606107E0
3.861019917E1,4.896318054E-1,-8.049810333E0,7.777825928E-1,8.102106607E0
3.862014217E1,5.260061646E-1,-8.423583069E0,8.228388977E-1,8.480005782E0
3.863008517E1,5.451663208E-1,-8.805289307E0,8.348139954E-1,8.861559710E0
3.864002917E1,5.816903687E-1,-9.194180603E0,8.840615845E-1,9.254884415E0
3.864997217E1,5.831872559E-1,-9.557175751E0,8.943901062E-1,9.616633994E0
3.865991517E1,6.010002136E-1,-9.936337280E0,9.372010803E-1,9.998517174E0
3.866985817E1,5.956114197E-1,-1.032013916E1,9.725276184E-1,1.038295889E1
3.867980217E1,5.911207581E-1,-1.070244415E1,9.936337280E-1,1.076471284E1
3.868974517E1,6.077362061E-1,-1.107636658E1,9.964778137E-1,1.113769311E1
3.869968817E1,5.956114197E-1,-1.146825165E1,1.004411316E0,1.152754922E1
3.870963117E1,5.822891235E-1,-1.182645676E1,1.013991394E0,1.188412044E1
3.871957517E1,5.906716919E-1,-1.215427505E1,1.013242950E0,1.221073120E1
3.872951817E1,6.264472961E-1,-1.247236359E1,1.034498749E0,1.253086100E1
3.873946117E1,6.382727051E-1,-1.278446457E1,1.034049683E0,1.284208648E1
3.874940517E1,6.388714600E-1,-1.305480240E1,1.010548553E0,1.310943289E1
3.875934817E1,6.735992432E-1,-1.333951035E1,1.017883301E0,1.339523641E1
3.876929117E1,6.643185425E-1,-1.359547806E1,1.031804352E0,1.365074954E1
3.877923417E1,6.598278809E-1,-1.382120865E1,1.071621552E0,1.387838442E1
3.878917817E1,6.840774536E-1,-1.402268967E1,1.078507233E0,1.408073028E1
3.879912117E1,7.077282715E-1,-1.418644913E1,1.097517700E0,1.424642984E1
3.880906417E1,7.138655090E-1,-1.432221680E1,1.123713226E0,1.438395736E1
3.881900817E1,7.198530579E-1,-1.443059143E1,1.142723694E0,1.449365292E1
3.882895117E1,7.390132141E-1,-1.450842957E1,1.166524200E0,1.457399903E1
3.883889417E1,7.475454712E-1,-1.456112000E1,1.194066925E0,1.462910919E1
3.884883721E1,7.622149658E-1,-1.459524902E1,1.218615875E0,1.466585457E1
3.885878121E1,7.494914246E-1,-1.460363159E1,1.226699066E0,1.467421492E1
3.886872421E1,7.399113464E-1,-1.455992249E1,1.233884125E0,1.463083325E1
3.887866721E1,7.378157043E-1,-1.446831299E1,1.241218872E0,1.454018834E1
3.888861121E1,7.286846924E-1,-1.437969727E1,1.221459961E0,1.444986641E1
3.889855421E1,6.990463257E-1,-1.423913956E1,1.220112762E0,1.430840439E1
3.890849721E1,6.988966370E-1,-1.407193726E1,1.195563812E0,1.413991681E1
3.891844021E1,6.677613831E-1,-1.390772873E1,1.155147858E0,1.397158510E1
3.892838421E1,6.524931335E-1,-1.370774460E1,1.146316223E0,1.377105843E1
3.893832721E1,6.427633667E-1,-1.348381027E1,1.107097778E0,1.354444350E1
3.894827021E1,6.053411865E-1,-1.321212524E1,1.067579956E0,1.326900216E1
3.895821421E1,6.116281128E-1,-1.293100983E1,1.030157776E0,1.298639015E1
3.896815721E1,5.789959717E-1,-1.261636414E1,9.868977356E-1,1.266814302E1
3.897810021E1,5.475613403E-1,-1.228719864E1,9.526190186E-1,1.233622944E1
3.898804321E1,5.623805237E-1,-1.195878159E1,9.538165283E-1,1.200993317E1
3.899798721E1,5.406756592E-1,-1.160955780E1,9.258247375E-1,1.165895853E1
3.900793021E1,5.373825073E-1,-1.125793900E1,9.048683167E-1,1.130702247E1
3.901787321E1,5.224136353E-1,-1.088581284E1,8.855584717E-1,1.093426042E1
3.902781621E1,5.228627014E-1,-1.051578232E1,8.566685486E-1,1.056356683E1
3.903776021E1,5.270539856E-1,-1.011282028E1,8.357121277E-1,1.016097115E1
3.904770321E1,5.107379150E-1,-9.733509064E0,8.174501038E-1,9.781118371E0
3.905764621E1,5.170248413E-1,-9.347761230E0,8.002359009E-1,9.396187110E0
3.906759021E1,5.050497437E-1,-8.966054993E0,7.927514648E-1,9.015191194E0
3.907753321E1,4.803511047E-1,-8.612639923E0,7.640112305E-1,8.659793115E0
3.908747621E1,4.629872131E-1,-8.253985748E0,7.599696350E-1,8.301818580E0
3.909741921E1,4.592449951E-1,-7.875123596E0,7.490423584E-1,7.923985239E0
3.910736321E1,4.439767456E-1,-7.523055725E0,7.244934082E-1,7.570889875E0
3.911730621E1,4.553530884E-1,-7.184759216E0,7.024891663E-1,7.233367297E0
3.912724921E1,4.079017639E-1,-6.859036560E0,6.899153137E-1,6.905704129E0
3.913719321E1,3.888912964E-1,-6.578370209E0,6.665638733E-1,6.623480840E0
3.914713621E1,3.710783386E-1,-6.305487671E0,6.435118103E-1,6.349092955E0
3.915707921E1,3.555107117E-1,-6.064788208E0,6.236032104E-1,6.107120830E0
3.916702221E1,3.128494263E-1,-5.845045166E0,5.760021973E-1,5.881683967E0
3.917696621E1,2.989283752E-1,-5.613327026E0,5.435197449E-1,5.647496099E0
3.918690921E1,2.918930054E-1,-5.426365814E0,5.194198608E-1,5.458978336E0
3.919685221E1,2.957849121E-1,-5.265300751E0,5.001100159E-1,5.297262570E0
3.920679521E1,2.588117981E-1,-5.133574677E0,4.824467468E-1,5.162686062E0
3.921673921E1,2.468367004E-1,-5.043911133E0,4.692741394E-1,5.071704456E0
3.922668221E1,2.225871277E-1,-5.000950470E0,4.590953064E-1,5.026909501E0
3.923662521E1,2.329156494E-1,-4.969066772E0,4.562512207E-1,4.995401832E0
3.924656921E1,2.155517578E-1,-4.956343231E0,4.468208313E-1,4.981109278E0
3.925651221E1,2.121089172E-1,-4.969964905E0,4.432283020E-1,4.994195899E0
3.926645521E1,2.167492676E-1,-5.001698914E0,4.617897034E-1,5.027645771E0
3.927639821E1,2.142045593E-1,-5.074148254E0,4.555027771E-1,5.099053528E0
3.928634221E1,2.186952209E-1,-5.198988647E0,4.487667847E-1,5.222901701E0
3.929628521E1,2.453398132E-1,-5.338797913E0,4.438270569E-1,5.362829219E0
3.930622821E1,2.568658447E-1,-5.523513794E0,4.556524658E-1,5.548225290E0
3.931617221E1,2.688409424E-1,-5.705535278E0,4.830455017E-1,5.732254462E0
3.932611521E1,2.799179077E-1,-5.919141083E0,5.381309509E-1,5.950140344E0
3.933605821E1,3.149450684E-1,-6.165229340E0,5.550457764E-1,6.198170619E0
3.934600121E1,3.351530457E-1,-6.428531799E0,5.810916138E-1,6.463436866E0
3.935594521E1,3.585044861E-1,-6.706054688E0,6.060896301E-1,6.742925150E0
3.936588821E1,3.854484558E-1,-7.015610962E0,6.441105652E-1,7.055653485E0
3.937583121E1,4.102967834E-1,-7.361990662E0,6.785389709E-1,7.404570554E0
3.938577521E1,4.234693909E-1,-7.697892151E0,7.376660156E-1,7.744741509E0
3.939571821E1,4.875361633E-1,-8.041278076E0,7.815248108E-1,8.093863456E0
3.940566121E1,5.171745300E-1,-8.386011200E0,8.068222046E-1,8.440593309E0
3.941560421E1,5.602848816E-1,-8.749754791E0,8.273295593E-1,8.806622636E0
3.942554821E1,5.667214966E-1,-9.125772858E0,8.451425171E-1,9.182329191E0
3.943549121E1,5.890251160E-1,-9.508227539E0,8.863069153E-1,9.567595386E0
3.944543421E1,6.108796692E-1,-9.899513855E0,9.375004578E-1,9.962552667E0
3.945537821E1,6.313870239E-1,-1.028466293E1,9.645941162E-1,1.034907643E1
3.946532121E1,6.280938721E-1,-1.067205734E1,9.822573853E-1,1.073555492E1
3.947526421E1,6.149212646E-1,-1.105047043E1,9.871971130E-1,1.111150678E1
3.948520721E1,6.186634827E-1,-1.140164017E1,9.827064514E-1,1.146062193E1
3.949515121E1,6.271957397E-1,-1.175460617E1,9.925859070E-1,1.181310152E1
3.950509421E1,6.460565186E-1,-1.208916046E1,1.011596375E0,1.214860144E1
3.951503721E1,6.487509155E-1,-1.241787689E1,1.030606842E0,1.247744744E1
3.952498021E1,6.505471802E-1,-1.274120453E1,1.041833496E0,1.280027037E1
3.953492421E1,6.351292419E-1,-1.305180862E1,1.021625519E0,1.310712845E1
3.954486721E1,6.372248840E-1,-1.332184708E1,1.023721161E0,1.337631003E1
3.955481021E1,6.364764404E-1,-1.356748627E1,1.053958282E0,1.362323801E1
3.956475421E1,6.360273743E-1,-1.377974487E1,1.084195404E0,1.383695701E1
3.957469721E1,6.515950012E-1,-1.397104706E1,1.092278595E0,1.402882049E1
3.958464021E1,6.845265198E-1,-1.413645309E1,1.110989685E0,1.419655524E1
3.959458321E1,6.758445740E-1,-1.428838715E1,1.142424316E0,1.434990963E1
3.960452721E1,7.012916565E-1,-1.442280762E1,1.156345367E0,1.448607346E1
3.961447021E1,7.173083496E-1,-1.451217178E1,1.174607391E0,1.457728931E1
3.962441321E1,7.279362488E-1,-1.454944427E1,1.188678131E0,1.461605883E1
3.963435721E1,7.385641479E-1,-1.456845474E1,1.189875641E0,1.463561255E1
3.964430021E1,7.447013855E-1,-1.456351501E1,1.220262451E0,1.463350915E1
3.965424321E1,7.517367554E-1,-1.451336929E1,1.222657471E0,1.458416565E1
3.966418621E1,7.674540710E-1,-1.445618820E1,1.219514008E0,1.452782081E1
3.967413021E1,7.634124756E-1,-1.436308182E1,1.225052490E0,1.443543112E1
3.968407321E1,7.511380005E-1,-1.424632462E1,1.196761322E0,1.431622195E1
3.969401621E1,7.315287781E-1,-1.408525955E1,1.186432800E0,1.415405574E1
3.970395921E1,7.005432129E-1,-1.389620270E1,1.168919220E0,1.396286440E1
3.971390321E1,6.813830566E-1,-1.370340363E1,1.144819336E0,1.376801239E1
3.972384621E1,6.652166748E-1,-1.346554825E1,1.088536377E0,1.352584246E1
3.973378921E1,6.204597473E-1,-1.320179672E1,1.069376221E0,1.325956155E1
3.974373321E1,6.024971008E-1,-1.293834457E1,1.032552795E0,1.299345714E1
3.975367621E1,5.843847656E-1,-1.266306702E1,1.008303223E0,1.271658159E1
3.976361921E1,5.556445312E-1,-1.234842133E1,9.919871521E-1,1.240065678E1
3.977356221E1,5.643264771E-1,-1.200039505E1,9.571096802E-1,1.205172206E1
3.978350621E1,5.480104065E-1,-1.165775757E1,9.328601074E-1,1.170785441E1
3.979344921E1,5.201683044E-1,-1.128862518E1,8.990304565E-1,1.133630845E1
3.980339221E1,4.936734009E-1,-1.092503128E1,8.822653198E-1,1.097170971E1
3.981333621E1,4.809498596E-1,-1.055006104E1,8.635542297E-1,1.059626474E1
3.982327921E1,4.794529724E-1,-1.018556900E1,8.592132568E-1,1.023298287E1
3.983322221E1,4.567002869E-1,-9.804311829E0,8.454418945E-1,9.851288118E0
3.984316546E1,4.578977966E-1,-9.406439209E0,8.171507263E-1,9.452962726E0
3.985310946E1,4.923262024E-1,-9.008117523E0,8.261320496E-1,9.059307952E0
3.986305246E1,4.879852295E-1,-8.642877045E0,8.162525940E-1,8.695040051E0
3.987299546E1,4.760101318E-1,-8.272247772E0,7.791297913E-1,8.322482327E0
3.988293946E1,4.834945679E-1,-7.914192352E0,7.491920471E-1,7.964263702E0
3.989288246E1,4.674778748E-1,-7.565866699E0,7.081773376E-1,7.613303463E0
3.990282546E1,4.279600525E-1,-7.262747040E0,6.924600220E-1,7.308224494E0
3.991276846E1,4.132905579E-1,-6.938670959E0,6.804849243E-1,6.984198129E0
3.992271246E1,4.132905579E-1,-6.621330872E0,6.536906433E-1,6.666344055E0
3.993265546E1,3.938310242E-1,-6.339766388E0,6.230044556E-1,6.382466238E0
3.994259846E1,3.595523071E-1,-6.083349609E0,5.981561279E-1,6.123251676E0
3.995254146E1,3.695814514E-1,-5.851781158E0,5.538482666E-1,5.889539972E0
3.996248546E1,3.742218018E-1,-5.617667999E0,5.457650757E-1,5.656509102E0
3.997242846E1,3.553610229E-1,-5.450765076E0,5.170248413E-1,5.486750956E0
3.998237146E1,3.442840576E-1,-5.305716705E0,4.815486145E-1,5.338637498E0
3.999231546E1,3.206332397E-1,-5.165608063E0,4.746629333E-1,5.197270171E0
4.000225846E1,3.152444458E-1,-5.063220978E0,4.617897034E-1,5.093999947E0
4.001220146E1,2.923420715E-1,-4.989424438E0,4.370910645E-1,5.017057775E0
4.002214446E1,2.854563904E-1,-4.947960663E0,4.102967834E-1,4.973142218E0
4.003208846E1,2.760260010E-1,-4.934189301E0,4.013154602E-1,4.958171891E0
4.004203146E1,2.877017212E-1,-4.957540741E0,4.062551880E-1,4.982471852E0
4.005197446E1,2.773731995E-1,-5.029840393E0,4.206253052E-1,5.055012949E0
4.006191846E1,2.730322266E-1,-5.107828217E0,4.379891968E-1,5.133837768E0
4.007186146E1,2.984793091E-1,-5.199138336E0,4.584965515E-1,5.227843573E0
4.008180446E1,3.183879089E-1,-5.329517212E0,4.520599365E-1,5.358123063E0
4.009174746E1,3.263214111E-1,-5.494324493E0,4.550537109E-1,5.522785636E0
4.010169146E1,3.363505554E-1,-5.680686951E0,4.857398987E-1,5.711329020E0
4.011163446E1,3.546125793E-1,-5.886059875E0,5.075944519E-1,5.918538930E0
4.012157746E1,3.531156921E-1,-6.135740662E0,5.459147644E-1,6.170091336E0
4.013152146E1,3.529660034E-1,-6.415808258E0,5.649252319E-1,6.450296204E0
4.014146446E1,4.053570557E-1,-6.705306244E0,6.219566345E-1,6.746278694E0
4.015140746E1,4.254153442E-1,-6.985972595E0,6.345304871E-1,7.027618391E0
4.016135046E1,4.399351501E-1,-7.313192139E0,6.644682312E-1,7.356482870E0
4.017129446E1,4.439767456E-1,-7.655230865E0,7.214996338E-1,7.701963170E0
4.018123746E1,4.701722717E-1,-7.992329865E0,7.830216980E-1,8.044347183E0
4.019118046E1,4.881349182E-1,-8.349038086E0,8.189469910E-1,8.403296189E0
4.020112446E1,4.879852295E-1,-8.734336853E0,8.399034119E-1,8.788185682E0
4.021106746E1,5.373825073E-1,-9.133257294E0,8.795709229E-1,9.191235704E0
4.022101046E1,5.426216125E-1,-9.500144348E0,8.975335693E-1,9.557863117E0
4.023095346E1,5.313949585E-1,-9.873617706E0,9.394464111E-1,9.932435088E0
4.024089746E1,5.653742981E-1,-1.025247986E1,9.565109253E-1,1.031251204E1
4.025084046E1,5.622308350E-1,-1.062984512E1,9.891430664E-1,1.069056195E1
4.026078346E1,5.671705627E-1,-1.099493591E1,9.951306152E-1,1.105443726E1
4.027072646E1,6.033952332E-1,-1.136751114E1,9.975256348E-1,1.142713668E1
4.028067046E1,6.063890076E-1,-1.173050629E1,1.002465363E0,1.178886857E1
4.029061346E1,6.116281128E-1,-1.208017914E1,1.022823029E0,1.213882136E1
4.030055646E1,6.138734436E-1,-1.239138199E1,1.034199371E0,1.244960869E1
4.031050046E1,6.147715759E-1,-1.270662643E1,1.044976959E0,1.276433611E1
4.032044346E1,6.312373352E-1,-1.298340088E1,1.032852173E0,1.303970638E1
4.033038646E1,6.391708374E-1,-1.324894867E1,1.019230499E0,1.330345861E1
4.034032946E1,6.855743408E-1,-1.350147354E1,1.024469604E0,1.355763025E1
4.035027346E1,6.821315002E-1,-1.374067612E1,1.049168243E0,1.379754462E1
4.036021646E1,6.985972595E-1,-1.395143784E1,1.092727661E0,1.401159197E1
4.037015946E1,7.116201782E-1,-1.411504761E1,1.104852448E0,1.417609506E1
4.038010346E1,7.162605286E-1,-1.427102325E1,1.127455444E0,1.433339770E1
4.039004646E1,7.244934082E-1,-1.438059540E1,1.130000153E0,1.444310614E1
4.039998946E1,7.011419678E-1,-1.446696579E1,1.172960815E0,1.453136388E1
4.040993246E1,7.222480774E-1,-1.452669159E1,1.199156342E0,1.459398461E1
4.041987646E1,7.051835632E-1,-1.455019272E1,1.202299805E0,1.461680255E1
4.042981946E1,7.092251587E-1,-1.457294540E1,1.227447510E0,1.464173369E1
4.043976246E1,7.204518127E-1,-1.453956482E1,1.242865448E0,1.461036312E1
4.044970646E1,7.195536804E-1,-1.447130676E1,1.236279144E0,1.454183149E1
4.045964946E1,6.930587769E-1,-1.437056625E1,1.223405914E0,1.443919066E1
4.046959246E1,6.979985046E-1,-1.425350967E1,1.209335175E0,1.432173982E1
4.047953546E1,6.715036011E-1,-1.410082718E1,1.206790466E0,1.416829515E1
4.048947946E1,6.364764404E-1,-1.391581192E1,1.183888092E0,1.398057634E1
4.049942246E1,6.327342224E-1,-1.372989853E1,1.146316223E0,1.379219008E1
4.050936546E1,6.231541443E-1,-1.351494553E1,1.109642487E0,1.357473315E1
4.051930846E1,6.177653503E-1,-1.324146423E1,1.072519684E0,1.329918447E1
4.052925246E1,6.234535217E-1,-1.295436127E1,1.018182678E0,1.300926078E1
4.053919546E1,6.228547668E-1,-1.266306702E1,9.876461792E-1,1.271678652E1
4.054913846E1,5.754034424E-1,-1.233479965E1,9.651928711E-1,1.238587780E1
4.055908246E1,5.682183838E-1,-1.200937637E1,9.638456726E-1,1.206138431E1
4.056902546E1,5.575904846E-1,-1.167137924E1,9.247769165E-1,1.172122915E1
4.057896846E1,5.429209900E-1,-1.134161499E1,8.906478882E-1,1.138947968E1
4.058891146E1,5.179229736E-1,-1.097038696E1,8.768765259E-1,1.101755630E1
4.059885546E1,5.218148804E-1,-1.058942917E1,8.590635681E-1,1.063702454E1
4.060879846E1,5.078938293E-1,-1.020053787E1,8.451425171E-1,1.024808250E1
4.061874146E1,5.312452698E-1,-9.802964630E0,8.294252014E-1,9.852323748E0
4.062868546E1,5.251080322E-1,-9.420360260E0,8.255332947E-1,9.471031153E0
4.063862846E1,4.840933228E-1,-9.060358887E0,8.009843445E-1,9.108568791E0
4.064857146E1,4.623884583E-1,-8.708440704E0,7.897576904E-1,8.756395366E0
4.065851446E1,4.273612976E-1,-8.347241821E0,7.565267944E-1,8.392342730E0
4.066845846E1,4.111949158E-1,-7.959398346E0,7.415579224E-1,8.004436985E0
4.067840146E1,4.098477173E-1,-7.598349152E0,7.342231750E-1,7.644734701E0
4.068834446E1,4.031117249E-1,-7.269483032E0,7.147636414E-1,7.315652376E0
4.069828846E1,3.954776001E-1,-6.948101349E0,7.125183105E-1,6.995727069E0
4.070823146E1,3.745211792E-1,-6.646328888E0,6.692582703E-1,6.690430512E0
4.071817446E1,3.456312561E-1,-6.380332031E0,6.420149231E-1,6.421859618E0
4.072811746E1,3.288661194E-1,-6.136040039E0,6.093827820E-1,6.174988879E0
4.073806146E1,3.149450684E-1,-5.894143066E0,5.837860107E-1,5.931350520E0
4.074800446E1,2.944377136E-1,-5.674998779E0,5.604345703E-1,5.710200664E0
4.075794746E1,2.788700867E-1,-5.474864960E0,5.352868652E-1,5.508034757E0
4.076789146E1,2.601589966E-1,-5.314548340E0,5.207670593E-1,5.346335669E0
4.077783446E1,2.727328491E-1,-5.190007324E0,4.778063965E-1,5.219085953E0
4.078777746E1,2.550695801E-1,-5.082081757E0,4.760101318E-1,5.110694778E0
4.079772046E1,2.412982178E-1,-5.023254089E0,4.294569397E-1,5.047349774E0
4.080766446E1,2.414479065E-1,-4.973108368E0,4.348457336E-1,4.997919041E0
4.081760746E1,2.507286072E-1,-4.949457550E0,4.498146057E-1,4.976176047E0
4.082755046E1,2.252815247E-1,-4.964426422E0,4.441264343E-1,4.989341615E0
4.083749346E1,2.257305908E-1,-5.012326813E0,4.477189636E-1,5.037343213E0
4.084743746E1,2.481838989E-1,-5.080884247E0,4.243675232E-1,5.104612402E0
4.085738046E1,2.472857666E-1,-5.171595612E0,4.159849548E-1,5.194188570E0
4.086732346E1,2.703378296E-1,-5.338947601E0,4.240681458E-1,5.362581265E0
4.087726746E1,2.920426941E-1,-5.511688385E0,4.376898193E-1,5.536747255E0
4.088721046E1,3.031196594E-1,-5.694907379E0,4.751119995E-1,5.722725137E0
4.089715346E1,3.399430847E-1,-5.903872833E0,5.102888489E-1,5.935627215E0
4.090709646E1,3.435356140E-1,-6.112089844E0,5.316943359E-1,6.144782978E0
4.091704046E1,3.659889221E-1,-6.384074249E0,5.394781494E-1,6.417272675E0
4.092698346E1,3.899391174E-1,-6.653064880E0,5.809419250E-1,6.689754729E0
4.093692646E1,4.245172119E-1,-6.956334229E0,6.517446899E-1,6.999683700E0
4.094687046E1,4.649331665E-1,-7.289241943E0,6.987469482E-1,7.337401329E0
4.095681346E1,4.766088867E-1,-7.652536469E0,7.240443420E-1,7.701474576E0
4.096675646E1,5.147795105E-1,-7.979007568E0,7.487429810E-1,8.030577549E0
4.097669946E1,5.451663208E-1,-8.312963104E0,7.572752380E-1,8.365167522E0
4.098664346E1,5.578898621E-1,-8.702004089E0,8.096662903E-1,8.757378362E0
4.099658646E1,5.758525085E-1,-9.072483673E0,8.655001831E-1,9.131848481E0
4.100652946E1,5.794450378E-1,-9.444909210E0,9.169931030E-1,9.506994419E0
4.101647346E1,5.893244934E-1,-9.837542725E0,9.512718201E-1,9.900983198E0
4.102641646E1,6.004014587E-1,-1.024858795E1,9.698332214E-1,1.031186760E1
4.103635946E1,5.947132874E-1,-1.062101349E1,9.783654785E-1,1.068254700E1
4.104630246E1,5.956114197E-1,-1.097817078E1,9.741741943E-1,1.103739108E1
4.105624646E1,6.107299805E-1,-1.133353180E1,1.019679565E0,1.139568693E1
4.106618946E1,6.221063232E-1,-1.168410278E1,1.020428009E0,1.174506481E1
4.107613246E1,6.240522766E-1,-1.201416641E1,1.030756531E0,1.207443973E1
4.108607646E1,6.219566345E-1,-1.235770203E1,1.005758514E0,1.241415239E1
4.109601946E1,6.210585022E-1,-1.269375320E1,9.952803040E-1,1.274784950E1
4.110596246E1,6.406677246E-1,-1.299492691E1,1.019829254E0,1.305061808E1
4.111590546E1,6.372248840E-1,-1.326032501E1,1.037642212E0,1.331611716E1
4.112584946E1,6.553372192E-1,-1.350581451E1,1.061592407E0,1.356331342E1
4.113579246E1,6.774911499E-1,-1.371687561E1,1.053808594E0,1.377396760E1
4.114573546E1,6.902146912E-1,-1.390892624E1,1.072220306E0,1.396725749E1
4.115567846E1,7.014413452E-1,-1.408570862E1,1.086889801E0,1.414498274E1
4.116562246E1,7.147636414E-1,-1.424677368E1,1.107696533E0,1.430763569E1
4.117556546E1,7.125183105E-1,-1.439286987E1,1.121168518E0,1.445404457E1
4.118550846E1,7.357200623E-1,-1.447654587E1,1.152752838E0,1.454099389E1
4.119545246E1,7.435038757E-1,-1.452729034E1,1.166673889E0,1.459301513E1
4.120539546E1,7.533833313E-1,-1.453088287E1,1.191222839E0,1.459908063E1
4.121533846E1,7.628137207E-1,-1.452953568E1,1.214574280E0,1.460015351E1
4.122528146E1,7.433541870E-1,-1.450393890E1,1.226998444E0,1.457471593E1
4.123522546E1,7.426057434E-1,-1.444735657E1,1.231189728E0,1.451872595E1
4.124516846E1,7.279362488E-1,-1.436652466E1,1.224154358E0,1.443694829E1
4.125511146E1,7.174580383E-1,-1.426563446E1,1.211730194E0,1.433496992E1
4.126505546E1,7.017407227E-1,-1.410037811E1,1.190923462E0,1.416797098E1
4.127499846E1,6.863227844E-1,-1.391296783E1,1.162931671E0,1.397834479E1
4.128494146E1,6.706054688E-1,-1.370564896E1,1.128203888E0,1.376834663E1
4.129488446E1,6.553372192E-1,-1.348860031E1,1.099014587E0,1.354915637E1
4.130482846E1,6.366261292E-1,-1.322993820E1,1.070124664E0,1.328840564E1
4.131477146E1,6.010002136E-1,-1.297471893E1,1.038690033E0,1.303009630E1
4.132471446E1,5.861810303E-1,-1.269554947E1,1.029409332E0,1.275069677E1
4.133465846E1,5.454656982E-1,-1.238404724E1,9.897418213E-1,1.243550352E1
4.134460146E1,5.551954651E-1,-1.204275696E1,9.509724426E-1,1.209299738E1
4.135454446E1,5.284011841E-1,-1.167646866E1,9.199868774E-1,1.172456839E1
4.136448746E1,5.231620789E-1,-1.131961075E1,8.960366821E-1,1.136706505E1
4.137443146E1,5.275030518E-1,-1.095437027E1,8.638536072E-1,1.100103316E1
4.138437446E1,5.292993164E-1,-1.058044785E1,8.402027893E-1,1.062694571E1
4.139431746E1,5.170248413E-1,-1.022568558E1,8.310717773E-1,1.027242136E1
4.140426046E1,5.191204834E-1,-9.861492920E0,8.273295593E-1,9.909742826E0
4.141420446E1,5.014572144E-1,-9.474996643E0,8.128097534E-1,9.523007950E0
4.142414746E1,4.848417664E-1,-9.077124023E0,8.132588196E-1,9.126370691E0
4.143409046E1,4.758604431E-1,-8.685688019E0,7.952961731E-1,8.734993733E0
4.144403446E1,4.748126221E-1,-8.339008942E0,7.788304138E-1,8.388748057E0
4.145397746E1,4.866380310E-1,-7.969876556E0,7.512876892E-1,8.019986415E0
4.146392046E1,4.629872131E-1,-7.621550903E0,7.345225525E-1,7.670848630E0
4.147386346E1,4.484674072E-1,-7.312144318E0,7.057823181E-1,7.359803409E0
4.148380746E1,4.348457336E-1,-6.994205475E0,6.942562866E-1,7.042016247E0
4.149375046E1,3.960763550E-1,-6.694678345E0,6.536906433E-1,6.738167857E0
4.150369346E1,3.930825806E-1,-6.387966156E0,6.251000977E-1,6.430503531E0
4.151363746E1,3.598516846E-1,-6.123166809E0,5.963598633E-1,6.162654468E0
4.152358046E1,3.329077148E-1,-5.876479797E0,5.794450378E-1,5.914355325E0
4.153352346E1,3.267704773E-1,-5.675896912E0,5.676196289E-1,5.713560776E0
4.154346646E1,3.080593872E-1,-5.512137451E0,5.430706787E-1,5.547385477E0
4.155341046E1,3.047662354E-1,-5.360951843E0,5.167254639E-1,5.394413066E0
4.156335346E1,2.971321106E-1,-5.232219543E0,4.909790039E-1,5.263598505E0
4.157329646E1,2.897973633E-1,-5.099146271E0,4.778063965E-1,5.129675833E0
4.158324046E1,2.803669739E-1,-5.001549225E0,4.526586914E-1,5.029811148E0
4.159318346E1,2.667453003E-1,-4.965474243E0,4.450245667E-1,4.992507825E0
4.160312646E1,2.636018372E-1,-4.966522064E0,4.492158508E-1,4.993758326E0
4.161306946E1,2.480342102E-1,-4.981790314E0,4.299060059E-1,5.006453323E0
4.162301346E1,2.520758057E-1,-5.047952728E0,4.149371338E-1,5.071246571E0
4.163295646E1,2.489323425E-1,-5.129233704E0,4.355941772E-1,5.153712059E0
4.164289946E1,2.540217590E-1,-5.219196625E0,4.447251892E-1,5.244265531E0
